source_code,source_text,target_code,target_text
en,Enter a valid ZIP / postal code,ar,أدخل رمزًا بريديًا/رمزًا بريديًا صالحًا
en,"Gift card ""••••%{last_four_characters}"" is no longer valid",ar,"بطاقة الهدايا ""••••%{last_four_characters}"" لم تعد صالحة"
en,Your card must be saved because payment for the balance of this order is due later.,ar,يجب حفظ بطاقتك لأن سداد رصيد هذا الطلب سيكون مستحقًا لاحقًا.
en,Enter a valid phone number,ar,أدخل رقم هاتف صالحًا
en,Did you mean %{html}?,ar,هل تقصد %{html}؟
en,All items must use the same delivery method when shipping internationally. Update the delivery method or create multiple orders.,ar,يجب أن تستخدم جميع العناصر نفس طريقة التسليم عند الشحن دوليًا. قم بتحديث طريقة التسليم أو إنشاء طلبات متعددة.
en,There was a problem with your store credit. Try again or reload the page.,ar,حدثت مشكلة في رصيد متجرك. حاول مرة أخرى أو أعد تحميل الصفحة.
en,The gift card has already been applied to your order,ar,لقد تم بالفعل تطبيق بطاقة الهدايا على طلبك
en,This gift card has no funds left,ar,لم يعد لدى بطاقة الهدايا هذه أي أموال متبقية
en,This gift card has expired,ar,لقد انتهت صلاحية بطاقة الهدايا هذه
en,This gift card is no longer available,ar,بطاقة الهدايا هذه لم تعد متوفرة
en,Enter a valid gift card,ar,أدخل بطاقة هدية صالحة
en,Only gift cards in %{shop_currency} are accepted,ar,يتم قبول بطاقات الهدايا في %{shop_currency} فقط
en,The gift card could not be added to checkout,ar,لا يمكن إضافة بطاقة الهدايا إلى الخروج
en,You have exceeded the maximum number of attempts. Try again later.,ar,لقد تجاوزت الحد الأقصى لعدد المحاولات. حاول مرة أخرى لاحقًا.
en,This gift card can no longer be used with this checkout,ar,لم يعد من الممكن استخدام بطاقة الهدايا هذه مع عملية الدفع هذه
en,The %{position} %{name} merchandise instruction contains an empty stable ID.,ar,تحتوي تعليمات البضائع %{position} %{name} على معرف ثابت فارغ.
en,"The %{position} %{name} merchandise instruction references stable ID %{stable_id}, but that stable ID is not in merchandise lines.",ar,تشير تعليمات البضائع %{position} %{name} إلى المعرف الثابت %{stable_id}، ولكن هذا المعرف الثابت غير موجود في بنود البضائع.
en,The %{position} %{name} merchandise instruction contains a duplicate variant ID %{variant_id}.,ar,تحتوي تعليمات البضائع %{position} %{name} على معرف متغير مكرر %{variant_id}.
en,"The %{position} %{name} merchandise instruction references variant ID %{variant_id}, but that variant is not in merchandise lines.",ar,تشير تعليمات البضائع %{position} %{name} إلى معرف المتغير %{variant_id}، ولكن هذا المتغير ليس موجودًا في بنود البضائع.
en,The minimum payment amount must be higher than $0.50 USD. Please try again with a higher amount.,ar,يجب أن يكون الحد الأدنى لمبلغ الدفع أعلى من 0.50 دولار أمريكي. يرجى المحاولة مرة أخرى بمبلغ أعلى.
en,The requested payment method is not available. Choose another payment method and try again.,ar,طريقة الدفع المطلوبة غير متاحة. اختر طريقة دفع أخرى وحاول مرة أخرى.
en,Available payment methods have been updated.,ar,تم تحديث طرق الدفع المتاحة.
en,There was an issue processing your payment. Try again or use a different payment method.,ar,حدثت مشكلة أثناء معالجة دفعتك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,Your payment was declined. Try again or use a different payment method.,ar,تم رفض دفعتك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,Your payment can’t be processed for technical reasons. Try again in a few minutes or use a different payment method.,ar,لا يمكن معالجة دفعتك لأسباب فنية. حاول مرة أخرى خلال بضع دقائق أو استخدم طريقة دفع مختلفة.
en,Your payment couldn't be processed because the amount due at checkout has changed. Please check your order and try again.,ar,تعذرت معالجة دفعتك نظرًا لتغير المبلغ المستحق عند الدفع. يرجى التحقق من طلبك والمحاولة مرة أخرى.
en,Deferred payments are not allowed. Please check your order and try again.,ar,لا يسمح بالمدفوعات المؤجلة. يرجى التحقق من طلبك والمحاولة مرة أخرى.
en,This order requires a deferred payment. Please check your order and try again.,ar,يتطلب هذا الطلب الدفع المؤجل. يرجى التحقق من طلبك والمحاولة مرة أخرى.
en,Your payment couldn't be processed because the deferred payment amount has changed. Please check your order and try again.,ar,تعذرت معالجة دفعتك نظرًا لتغير مبلغ الدفعة المؤجلة. يرجى التحقق من طلبك والمحاولة مرة أخرى.
en,Your payment couldn't be processed because the deferred payment date has changed. Please check your order and try again.,ar,تعذرت معالجة دفعتك نظرًا لتغير تاريخ الدفع المؤجل. يرجى التحقق من طلبك والمحاولة مرة أخرى.
en,Your order total has changed. Review and try again.,ar,لقد تغير إجمالي طلبك. راجع وحاول مرة أخرى.
en,Your payment can’t be processed for technical reasons. Try again or use a different payment method.,ar,لا يمكن معالجة دفعتك لأسباب فنية. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,Your payment can’t be processed for technical reasons. Please try a different payment method.,ar,لا يمكن معالجة دفعتك لأسباب فنية. يرجى تجربة طريقة دفع مختلفة.
en,You can’t use PayPal for %{amount} orders. Confirm your order is correct and check out without PayPal.,ar,لا يمكنك استخدام PayPal لطلبات %{amount}. تأكد من صحة طلبك وقم بالخروج بدون PayPal.
en,PayPal wasn't available. Try again or use a different checkout option.,ar,لم يكن PayPal متاحًا. حاول مرة أخرى أو استخدم خيار دفع مختلف.
en,There was an error processing your payment with Pay later. Choose another payment method and try again.,ar,حدث خطأ أثناء معالجة دفعتك باستخدام الدفع لاحقًا. اختر طريقة دفع أخرى وحاول مرة أخرى.
en,Your payment couldn’t be verified. Try again or use a different payment method.,ar,لا يمكن التحقق من دفعتك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,The credit card's 3D Secure authentication failed because another is already in progress.,ar,فشلت المصادقة ثلاثية الأبعاد الآمنة لبطاقة الائتمان نظرًا لوجود عملية أخرى قيد التقدم بالفعل.
en,Your payment method couldn’t be verified. Try again or add a different payment method.,ar,لا يمكن التحقق من طريقة الدفع الخاصة بك. حاول مرة أخرى أو أضف طريقة دفع مختلفة.
en,Too many attempts; please wait before trying again,ar,محاولات كثيرة جدًا؛ يرجى الانتظار قبل المحاولة مرة أخرى
en,"To buy a subscription your payment details need to be saved. To continue, confirm that you agree or remove subscription items from you order.",ar,لشراء اشتراك، يجب حفظ تفاصيل الدفع الخاصة بك. للمتابعة، تأكد من موافقتك على عناصر الاشتراك أو إزالتها من طلبك.
en,Your payment was declined due to insufficient funds. Try again or use a different payment method.,ar,تم رفض دفعتك بسبب عدم كفاية الأموال. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,Only one deferred payment allowed per request. Please check your request and try again.,ar,يُسمح بدفعة مؤجلة واحدة فقط لكل طلب. يرجى التحقق من طلبك والمحاولة مرة أخرى.
en,Billing address must match shipping address. Please use a different payment method.,ar,يجب أن يتطابق عنوان إرسال الفواتير مع عنوان الشحن. الرجاء استخدام طريقة دفع مختلفة.
en,There was an issue processing your payment. Please contact the store owner.,ar,حدثت مشكلة أثناء معالجة دفعتك. يرجى الاتصال بصاحب المتجر.
en,Your card was declined. Try again or use a different payment method.,ar,تم رفض بطاقتك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,Your payment details couldn’t be verified. Check your card details and try again.,ar,لا يمكن التحقق من تفاصيل الدفع الخاصة بك. تحقق من تفاصيل بطاقتك وحاول مرة أخرى.
en,Enter a valid card number,ar,أدخل رقم بطاقة صالح
en,Enter a valid expiration date,ar,أدخل تاريخ انتهاء صلاحية صالحًا
en,Enter a valid security code,ar,أدخل رمز أمان صالحًا
en,Your card has expired. Use a different payment method.,ar,لقد انتهت صلاحية بطاقتك. استخدم طريقة دفع مختلفة.
en,Your card was declined. Try again or use a different payment method.,ar,تم رفض بطاقتك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,There was an issue processing your payment. Try again or use a different payment method.,ar,حدثت مشكلة أثناء معالجة دفعتك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,There was an issue processing your payment. Try again with a different payment method or {{checkout_as_guest_link}}.,ar,حدثت مشكلة أثناء معالجة دفعتك. حاول مرة أخرى باستخدام طريقة دفع مختلفة أو {{checkout_as_guest_link}}.
en,There was an issue with your selected payment method and you haven't been charged. Try again or use a different payment method.,ar,حدثت مشكلة في طريقة الدفع التي حددتها ولم يتم تحصيل أي رسوم منك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,There was an issue with your selected payment method's billing address and you haven't been charged. Check the address and try again or use a different payment method.,ar,حدثت مشكلة في عنوان إرسال الفواتير الخاص بطريقة الدفع التي حددتها ولم يتم تحصيل أي رسوم منك. تحقق من العنوان وحاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,Your card was declined. Use a different payment method or contact your bank for more information.,ar,تم رفض بطاقتك. استخدم طريقة دفع مختلفة أو اتصل بالمصرف الذي تتعامل معه للحصول على مزيد من المعلومات.
en,This store can’t accept real orders or real payments.,ar,لا يمكن لهذا المتجر قبول الطلبات الحقيقية أو المدفوعات الحقيقية.
en,There was a problem processing your payment. Try refreshing this page or check your internet connection.,ar,حدثت مشكلة أثناء معالجة دفعتك. حاول تحديث هذه الصفحة أو التحقق من اتصالك بالإنترنت.
en,Your payment couldn’t be processed because your shipping address is missing. Add a shipping address and try again.,ar,تعذرت معالجة دفعتك لأن عنوان الشحن الخاص بك مفقود. أضف عنوان الشحن وحاول مرة أخرى.
en,Your payment couldn’t be processed because we couldn’t find your shipping address. Check your shipping address and try again.,ar,تعذرت معالجة دفعتك لأننا لم نتمكن من العثور على عنوان الشحن الخاص بك. تحقق من عنوان الشحن الخاص بك وحاول مرة أخرى.
en,There was an issue processing your gift card payment. Try again or use a different payment method.,ar,حدثت مشكلة أثناء معالجة الدفع ببطاقة الهدايا. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,"You’ve reached the limit for development store orders with this payment processor. To place another order, you’ll need to use a test payment gateway. Learn more about %{development_store_order_testing_docs_link}.",ar,لقد وصلت إلى الحد الأقصى لطلبات متجر التطوير باستخدام معالج الدفع هذا. لتقديم طلب آخر، ستحتاج إلى استخدام بوابة دفع تجريبية. تعرف على المزيد حول %{development_store_order_testing_docs_link}.
en,"To place a test order, you’ll need to use a test payment gateway. Learn more about %{development_store_order_testing_docs_link}.",ar,لتقديم طلب اختباري، ستحتاج إلى استخدام بوابة دفع تجريبية. تعرف على المزيد حول %{development_store_order_testing_docs_link}.
en,testing orders in development stores,ar,أوامر الاختبار في متاجر التطوير
en,The payment amount is above the monetary limit for this region. Reduce the total and try again,ar,مبلغ الدفع أعلى من الحد النقدي لهذه المنطقة. قم بتقليل الإجمالي ثم حاول مرة أخرى
en,There was an issue processing your payment. Try again or use a different payment method.,ar,حدثت مشكلة أثناء معالجة دفعتك. حاول مرة أخرى أو استخدم طريقة دفع مختلفة.
en,The payment method timed out. Please try again.,ar,انتهت مهلة طريقة الدفع. يرجى المحاولة مرة أخرى.
en,The shipping options have changed for your order. Review your selection and try again.,ar,لقد تغيرت خيارات الشحن لطلبك. راجع اختيارك وحاول مرة أخرى.
en,Your cart has been updated and the items you added can’t be shipped to your address. Remove the items to complete your order.,ar,تم تحديث سلة التسوق الخاصة بك ولا يمكن شحن العناصر التي أضفتها إلى عنوانك. قم بإزالة العناصر لإكمال طلبك.
en,"Your order cannot be shipped to the selected address. Review your address to ensure it's correct and try again, or select a different address.",ar,لا يمكن شحن طلبك إلى العنوان المحدد. راجع عنوانك للتأكد من صحته وحاول مرة أخرى، أو حدد عنوانًا مختلفًا.
en,"Some items in your cart can’t be shipped to the address you entered. Review your address to ensure it's correct and try again, or select a different address.",ar,لا يمكن شحن بعض العناصر الموجودة في سلة التسوق الخاصة بك إلى العنوان الذي أدخلته. راجع عنوانك للتأكد من صحته وحاول مرة أخرى، أو حدد عنوانًا مختلفًا.
en,Items in the cart do not meet price or weight requirements to qualify for shipping. Update your cart and try again.,ar,العناصر الموجودة في سلة التسوق لا تستوفي متطلبات السعر أو الوزن للتأهل للشحن. قم بتحديث سلة التسوق الخاصة بك وحاول مرة أخرى.
en,"The item you added doesn’t ship to your location. Remove it to check out, or contact the store.",ar,لا يتم شحن العنصر الذي أضفته إلى موقعك. قم بإزالته للتحقق أو الاتصال بالمتجر.
en,"One or more items you added don’t ship to your location. Remove them to check out, or contact the store.",ar,لا يتم شحن عنصر أو أكثر من العناصر التي أضفتها إلى موقعك. قم بإزالتها للتحقق أو الاتصال بالمتجر.
en,You can't use this payment method for %{country}. Please use a different payment method to ship to this country.,ar,لا يمكنك استخدام طريقة الدفع هذه لـ %{country}. يرجى استخدام طريقة دفع مختلفة للشحن إلى هذا البلد.
en,Enter your shipping address to view available shipping methods.,ar,أدخل عنوان الشحن الخاص بك لعرض طرق الشحن المتاحة.
en,Shipping not available,ar,الشحن غير متوفر
en,Selected shipping address is not valid,ar,عنوان الشحن المحدد غير صالح
en,Selected shipping address is not valid. %{update_address_link} or select a different address,ar,عنوان الشحن المحدد غير صالح. %{update_address_link} أو حدد عنوانًا مختلفًا
en,Shipping not available for selected address,ar,الشحن غير متوفر للعنوان المحدد
en,Shipping isn’t available for {{region}}. Select a different address to continue,ar,الشحن غير متاح لـ {{region}}. حدد عنوانًا مختلفًا للمتابعة
en,Express checkout,ar,الخروج السريع
en,OR,ar,أو
en,Or pay another way,ar,أو الدفع بطريقة أخرى
en,Or check out another way,ar,أو تحقق من طريقة أخرى
en,Or pay with credit card,ar,أو الدفع ببطاقة الائتمان
en,Show more options,ar,عرض المزيد من الخيارات
en,Hide more options,ar,إخفاء المزيد من الخيارات
en,Post-purchase,ar,ما بعد الشراء
en,Post-purchase,ar,ما بعد الشراء
en,You’ve paid for your order.,ar,لقد دفعت ثمن طلبك.
en,View order confirmation ›,ar,عرض تأكيد الطلب ›
en,Close,ar,يغلق
en,View more,ar,عرض المزيد
en,Processing…,ar,يعالج…
en,Submit,ar,يُقدِّم
en,Redirecting…,ar,إعادة التوجيه...
en,Redirecting…,ar,إعادة التوجيه...
en,Wait while we redirect you.,ar,انتظر بينما نقوم بإعادة توجيهك.
en,Redirecting to {{bank}},ar,إعادة التوجيه إلى {{bank}}
en,Complete your purchase,ar,أكمل عملية الشراء
en,Continue to payment to add your payment information.,ar,استمر في الدفع لإضافة معلومات الدفع الخاصة بك.
en,Continue to payment,ar,الاستمرار في الدفع
en,Correct your payment information,ar,تصحيح معلومات الدفع الخاصة بك
en,Your payment information couldn’t be verified.,ar,لا يمكن التحقق من معلومات الدفع الخاصة بك.
en,Update payment information,ar,تحديث معلومات الدفع
en,Processing order,ar,أمر المعالجة
en,Processing order,ar,أمر المعالجة
en,Thanks for your order,ar,شكرا لطلبك
en,"We’re getting a lot of orders right now. You should receive confirmation by email or text soon. If you don't receive it in the next hour, let us know.",ar,نحن نتلقى الكثير من الطلبات في الوقت الحالي. من المفترض أن تتلقى تأكيدًا عبر البريد الإلكتروني أو الرسالة النصية قريبًا. إذا لم تستلمها خلال الساعة التالية، فأخبرنا بذلك.
en,You won't be charged yet,ar,لن يتم تحصيل الرسوم منك بعد
en,Your order’s being processed.,ar,طلبك قيد المعالجة.
en,Your order’s being processed. Estimated wait time is %{count} minute.,ar,طلبك قيد المعالجة. وقت الانتظار المقدر هو %{count} دقيقة.
en,Your order’s being processed. Estimated wait time is %{count} minutes.,ar,طلبك قيد المعالجة. وقت الانتظار المقدر هو %{count} دقيقة.
en,You’ll receive an email as soon as your order’s processed. There’s currently a high volume of orders.,ar,ستتلقى بريدًا إلكترونيًا بمجرد معالجة طلبك. يوجد حاليًا حجم كبير من الطلبات.
en,"If you’re not automatically redirected, %{link}.",ar,إذا لم تتم إعادة توجيهك تلقائيًا، %{link}.
en,refresh this page,ar,تحديث هذه الصفحة
en,Action required,ar,الإجراء مطلوب
en,We are contacting {{paymentMethod}},ar,نحن نتواصل مع {{paymentMethod}}
en,Complete your purchase using your {{paymentMethod}} code,ar,أكمل عملية الشراء باستخدام رمز {{paymentMethod}} الخاص بك
en,You have {{timeLeft}} to pay,ar,لديك {{timeLeft}} للدفع
en,Copy {{paymentMethod}} code,ar,انسخ كود {{paymentMethod}}.
en,Pay with {{paymentMethod}},ar,الدفع باستخدام {{paymentMethod}}
en,Complete your purchase using your {{paymentMethod}} code,ar,أكمل عملية الشراء باستخدام رمز {{paymentMethod}} الخاص بك
en,Confirm payment on your app to complete this purchase,ar,قم بتأكيد الدفع على تطبيقك لإكمال عملية الشراء هذه
en,Close the challenge,ar,أغلق التحدي
en,Payment couldn’t be processed,ar,لا يمكن معالجة الدفع
en,Payment couldn’t be processed,ar,لا يمكن معالجة الدفع
en,Your payment couldn’t be processed,ar,لا يمكن معالجة دفعتك
en,You haven’t been charged. Return to your cart to complete your purchase.,ar,لم يتم تحصيل أي رسوم منك. العودة إلى سلة التسوق الخاصة بك لإكمال عملية الشراء.
en,Return to cart,ar,العودة إلى السلة
en,Credit card,ar,بطاقة إئتمان
en,Bank Deposit,ar,الودائع المصرفية
en,Cash on Delivery (COD),ar,الدفع عند الاستلام (COD)
en,Money Order,ar,حوالة بريدية
en,Debit card,ar,بطاقة الخصم
en,Choose payment method later,ar,اختر طريقة الدفع لاحقا
en,Your payment will be due on {{dueDate}}.,ar,سيكون دفعتك مستحقة في {{dueDate}}.
en,You’re on {{translatedName}} terms. Your payment will be due on {{dueDate}}.,ar,أنت تستخدم شروط {{translatedName}}. سيكون دفعتك مستحقة في {{dueDate}}.
en,{{logIn}} to an account with access to this location to add or use saved payment methods.,ar,{{logIn}} إلى حساب لديه حق الوصول إلى هذا الموقع لإضافة أو استخدام طرق الدفع المحفوظة.
en,Log in,ar,تسجيل الدخول
en,You’re on {{translatedName}} terms. Your card will be charged on {{dueDate}}.,ar,أنت تستخدم شروط {{translatedName}}. سيتم تحصيل الرسوم من بطاقتك في {{dueDate}}.
en,Your card will be charged on {{dueDate}}.,ar,سيتم تحصيل الرسوم من بطاقتك في {{dueDate}}.
en,Your payment will be due once your order is fulfilled.,ar,سيكون الدفع مستحقًا بمجرد استيفاء طلبك.
en,Your card will be charged once your order is fulfilled.,ar,سيتم تحصيل الرسوم من بطاقتك بمجرد استيفاء طلبك.
en,Your payment will be due on receipt.,ar,الدفع الخاص بك سوف يكون مستحقا عند الاستلام.
en,{{depositAmount}} is due today. The balance is on {{translatedName}} terms and is due on {{dueDate}}.,ar,يستحق سداد مبلغ {{depositAmount}} اليوم. الرصيد في حدود {{translatedName}} وهو مستحق في {{dueDate}}.
en,{{depositAmount}} is due today. The balance will be due once your order is fulfilled.,ar,يستحق سداد مبلغ {{depositAmount}} اليوم. سيكون الرصيد مستحقًا بمجرد تلبية طلبك.
en,{{depositAmount}} is due today. The balance will be due later.,ar,يستحق سداد مبلغ {{depositAmount}} اليوم. سيتم استحقاق الرصيد في وقت لاحق.
en,{{depositAmount}} is due today. The balance will be due on {{dueDate}}.,ar,يستحق سداد مبلغ {{depositAmount}} اليوم. سيكون الرصيد مستحقًا في {{dueDate}}.
en,Your payment will be due once your order is confirmed.,ar,سيكون الدفع مستحقًا بمجرد تأكيد طلبك.
en,Your card will be charged once your order is confirmed.,ar,سيتم تحصيل الرسوم من بطاقتك بمجرد تأكيد طلبك.
en,You’ll be on {{translatedName}} terms once your order is confirmed.,ar,ستلتزم بشروط {{translatedName}} بمجرد تأكيد طلبك.
en,Your payment will be due once your order has been confirmed and fulfilled.,ar,سيكون الدفع مستحقًا بمجرد تأكيد طلبك وتنفيذه.
en,{{depositAmount}} will be due when your order is confirmed. The balance will be on {{translatedName}} terms.,ar,سيكون مبلغ {{depositAmount}} مستحقًا عند تأكيد طلبك. سيكون الرصيد بشروط {{translatedName}}.
en,{{depositAmount}} will be due when your order is confirmed. The balance will be once your order is fulfilled.,ar,سيكون مبلغ {{depositAmount}} مستحقًا عند تأكيد طلبك. سيكون الرصيد بمجرد تلبية طلبك.
en,Thank you for your purchase!,ar,شكرا لك على الشراء!
en,A confirmation email has been sent to %{email},ar,تم إرسال رسالة تأكيد بالبريد الإلكتروني إلى %{email}
en,Continue shopping,ar,مواصلة التسوق
en,Print receipt,ar,طباعة الإيصال
en,Payment information,ar,معلومات الدفع
en,Shipping information,ar,معلومات الشحن
en,"Thank you, %{display_name}!",ar,شكرًا لك، %{display_name}!
en,Thank you!,ar,شكرًا لك!
en,PO number #%{purchase_order_number},ar,رقم أمر الشراء #%{purchase_order_number}
en,Order canceled,ar,تم إلغاء الطلب
en,There’s a problem with your payment,ar,هناك مشكلة في دفعتك
en,Order details,ar,تفاصيل الطلب
en,Contact information,ar,معلومات الاتصال
en,Billing address,ar,عنوان إرسال الفواتير
en,Location,ar,موقع
en,Shipping address,ar,عنوان الشحن
en,Google map displaying pin point of shipping address: %{address},ar,تعرض خريطة Google النقطة الدقيقة لعنوان الشحن: %{address}
en,Payment method,ar,طريقة الدفع
en,Shipping method,ar,طريقة الشحن
en,Tracking number:,ar,عدد تتبع:
en,%{company} tracking number:,ar,رقم تتبع %{company}:
en,Estimated delivery date:,ar,تاريخ التسليم المتوقع:
en,Current delivery estimate:,ar,تقدير التسليم الحالي:
en,Re-order the same items,ar,إعادة ترتيب نفس العناصر
en,Confirmed,ar,مؤكد
en,"If you didn’t receive it, resend the text or contact us.",ar,إذا لم تستلمها، أعد إرسال الرسالة النصية أو اتصل بنا.
en,"If you didn’t receive it, resend the email or contact us.",ar,إذا لم تستلمها، أعد إرسال البريد الإلكتروني أو اتصل بنا.
en,Gift cards,ar,بطاقات الهدايا
en,Resend gift cards,ar,إعادة إرسال بطاقات الهدايا
en,Your order is confirmed,ar,تم تأكيد طلبك
en,Your payment is confirmed,ar,تم تأكيد الدفع الخاص بك
en,Your order has been submitted for review,ar,لقد تم تقديم طلبك للمراجعة
en,Your payment is being processed,ar,تتم معالجة دفعتك
en,Your order was received,ar,تم استلام طلبك
en,Your payment couldn’t be processed,ar,لا يمكن معالجة دفعتك
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation text with your order number shortly.,ar,ستتلقى رسالة تأكيد نصية تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You made a payment on your order %{date}.,ar,لقد قمت بالدفع مقابل طلبك %{date}.
en,You made a payment on your order %{date}.,ar,لقد قمت بالدفع مقابل طلبك %{date}.
en,You made a payment on your order %{date}.,ar,لقد قمت بالدفع مقابل طلبك %{date}.
en,You’ll receive an email when your order is ready for pickup.,ar,ستتلقى بريدًا إلكترونيًا عندما يكون طلبك جاهزًا للاستلام.
en,You’ll receive a text when your order is ready for pickup.,ar,ستتلقى رسالة نصية عندما يكون طلبك جاهزًا للاستلام.
en,You’ll receive an email when your order is ready for pickup.,ar,ستتلقى بريدًا إلكترونيًا عندما يكون طلبك جاهزًا للاستلام.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,We’ll let you know if we need more information or when your order is confirmed.,ar,سنخبرك إذا كنا بحاجة إلى مزيد من المعلومات أو عندما يتم تأكيد طلبك.
en,We’ll let you know if we need more information or when your order is confirmed.,ar,سنخبرك إذا كنا بحاجة إلى مزيد من المعلومات أو عندما يتم تأكيد طلبك.
en,We’ll let you know if we need more information or when your order is confirmed.,ar,سنخبرك إذا كنا بحاجة إلى مزيد من المعلومات أو عندما يتم تأكيد طلبك.
en,You weren’t charged for your order. Return to your cart to review your order and pay again.,ar,لم يتم تحصيل رسوم منك مقابل طلبك. ارجع إلى سلة التسوق الخاصة بك لمراجعة طلبك والدفع مرة أخرى.
en,You weren’t charged for your order. Return to your cart to review your order and pay again.,ar,لم يتم تحصيل رسوم منك مقابل طلبك. ارجع إلى سلة التسوق الخاصة بك لمراجعة طلبك والدفع مرة أخرى.
en,You weren’t charged for your order. Return to your cart to review your order and pay again.,ar,لم يتم تحصيل رسوم منك مقابل طلبك. ارجع إلى سلة التسوق الخاصة بك لمراجعة طلبك والدفع مرة أخرى.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation email with your order number shortly.,ar,ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation text with your order number shortly.,ar,ستتلقى رسالة تأكيد نصية تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation text with your order number shortly.,ar,ستتلقى رسالة تأكيد نصية تحتوي على رقم طلبك قريبًا.
en,You’ll receive a confirmation text with your order number shortly.,ar,ستتلقى رسالة تأكيد نصية تحتوي على رقم طلبك قريبًا.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,Contact us by email or phone to receive an order confirmation.,ar,اتصل بنا عبر البريد الإلكتروني أو الهاتف لتلقي تأكيد الطلب.
en,"After completing your payment, you’ll receive a confirmation email with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك.
en,"After completing your payment, you’ll receive a confirmation email with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك.
en,"After completing your payment, you’ll receive a confirmation email with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك.
en,"After completing your payment, you’ll receive a confirmation email with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك.
en,"After completing your payment, you’ll receive a confirmation email with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك.
en,"After completing your payment, you’ll receive a confirmation email with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد بالبريد الإلكتروني تحتوي على رقم طلبك.
en,"After completing your payment, you’ll receive a confirmation text with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد نصية تحتوي على رقم الطلب الخاص بك.
en,"After completing your payment, you’ll receive a confirmation text with your order number.",ar,بعد إتمام عملية الدفع، ستتلقى رسالة تأكيد نصية تحتوي على رقم الطلب الخاص بك.
