source_code,source_text,target_code,target_text
en,Field container for:,pt-BR,Contêiner de campo para:
en,There was a problem processing the payment. Try refreshing this page or check your internet connection.,pt-BR,Ocorreu um problema ao processar o pagamento. Tente atualizar esta página ou verifique sua conexão com a Internet.
en,Payments can’t be processed right now because of a technical issue. Try again in a few minutes.,pt-BR,Os pagamentos não podem ser processados ​​no momento devido a um problema técnico. Tente novamente em alguns minutos.
en,This store can’t accept payments right now.,pt-BR,Esta loja não pode aceitar pagamentos no momento.
en,This store can’t accept payments right now.,pt-BR,Esta loja não pode aceitar pagamentos no momento.
en,Enter your card details to complete the payment,pt-BR,Insira os dados do seu cartão para concluir o pagamento
en,iDEAL is not available for this order. Choose another payment method.,pt-BR,iDEAL não está disponível para este pedido. Escolha outro método de pagamento.
en,Payment method not available for selected shipping address. Choose another payment method.,pt-BR,A forma de pagamento não está disponível para o endereço de entrega selecionado. Escolha outro método de pagamento.
en,This payment method isn't available for your billing address and currency. Please try a different payment method.,pt-BR,"Esta forma de pagamento não está disponível para seu endereço de faturamento e moeda. Por favor, tente um método de pagamento diferente."
en,Your payment details couldn’t be verified. Check your card details and try again.,pt-BR,Não foi possível verificar seus detalhes de pagamento. Verifique os dados do seu cartão e tente novamente.
en,Sofort bank transfer,pt-BR,Transferência bancária Sofort
en,PayPal,pt-BR,PayPal
en,PayPal Wallet,pt-BR,Carteira PayPal
en,Shop Pay Installments,pt-BR,Comprar parcelado
en,Subscription,pt-BR,Subscrição
en,"Total may not include taxes, shipping, deferred charges, and some discounts. Continue to checkout for the amount due today.",pt-BR,"O total pode não incluir impostos, frete, encargos diferidos e alguns descontos. Continue para finalizar a compra do valor devido hoje."
en,Klarna,pt-BR,Klarna
en,Pay later with Klarna,pt-BR,Pague mais tarde com Klarna
en,Pay now with Klarna,pt-BR,Pague agora com Klarna
en,Bancontact,pt-BR,Bancontacto
en,Giropay,pt-BR,Giropay
en,Multibanco,pt-BR,Multibanco
en,eps-Überweisung,pt-BR,eps-Überweisung
en,Finance with Klarna,pt-BR,Finanças com Klarna
en,iDEAL,pt-BR,ideal
en,Bank,pt-BR,Banco
en,Afterpay,pt-BR,Pós-pagamento
en,Cash App Pay,pt-BR,Pagamento por aplicativo em dinheiro
en,Przelewy24,pt-BR,Przelewy24
en,Blik,pt-BR,Blik
en,TWINT,pt-BR,GÊMEO
en,MobilePay,pt-BR,MobilePay
en,Swish,pt-BR,Abanar
en,Vipps,pt-BR,VIPs
en,GrabPay,pt-BR,GrabPay
en,KCP Credit Card,pt-BR,Cartão de crédito KCP
en,Changing the payment method will update your subscription and future recurring payments.,pt-BR,Alterar a forma de pagamento atualizará sua assinatura e futuros pagamentos recorrentes.
en,"One or more items in your cart is a deferred or subscription purchase. By continuing with your payment, you agree that your payment method will automatically be charged at the price and frequency listed on this page until it ends or you cancel. All cancellations are subject to the %{cancelled}.",pt-BR,"Um ou mais itens em seu carrinho são uma compra adiada ou de assinatura. Ao continuar com seu pagamento, você concorda que seu método de pagamento será cobrado automaticamente de acordo com o preço e a frequência listados nesta página até que ele termine ou você cancele. Todos os cancelamentos estão sujeitos à %{cancelled}."
en,cancellation policy,pt-BR,política de cancelamento
en,Subscription agreement,pt-BR,Contrato de assinatura
en,"By continuing with your payment, you agree to the future charges listed on this page and the cancellation policy.",pt-BR,"Ao continuar com o pagamento, você concorda com as cobranças futuras listadas nesta página e com a política de cancelamento."
en,Select a currency option,pt-BR,Selecione uma opção de moeda
en,This store can't accept real orders or real payments.,pt-BR,Esta loja não pode aceitar pedidos reais ou pagamentos reais.
en,Getting available payment methods...,pt-BR,Obtendo métodos de pagamento disponíveis...
en,Your payment couldn't be completed. Try again or use a different payment method.,pt-BR,Não foi possível concluir seu pagamento. Tente novamente ou use uma forma de pagamento diferente.
en,Taxes not included,pt-BR,Impostos não incluídos
en,"Taxes won’t be charged on this order. Once you’ve collected payment, taxes can no longer be added.",pt-BR,"Não serão cobrados impostos neste pedido. Depois de receber o pagamento, os impostos não poderão mais ser adicionados."
en,Click to connect your PayPal account,pt-BR,Clique para conectar sua conta do PayPal
en,Click to connect your Apple Pay account,pt-BR,Clique para conectar sua conta Apple Pay
en,Apple Pay is not available in this browser. To connect your Apple Pay account you'll need to use Safari on an Apple device.,pt-BR,"Apple Pay não está disponível neste navegador. Para conectar sua conta Apple Pay, você precisará usar o Safari em um dispositivo Apple."
en,Click to connect with your Google Pay account,pt-BR,Clique para conectar-se à sua conta do Google Pay
en,Error authorizing payment,pt-BR,Erro ao autorizar pagamento
en,Account connected.,pt-BR,Conta conectada.
en,Your payment of %{amount_due} is due on %{due_date}.,pt-BR,Seu pagamento de %{amount_due} vence em %{due_date}.
en,Your payment of %{amount_due} is due.,pt-BR,Seu pagamento de %{amount_due} está vencido.
en,"Make your payment at Multibanco or online using the details below. For questions or to update payment details, %{contact_us}.",pt-BR,"Efetue o seu pagamento no Multibanco ou online utilizando os dados abaixo. Para dúvidas ou para atualizar detalhes de pagamento, %{contact_us}."
en,Entity,pt-BR,Entidade
en,Reference,pt-BR,Referência
en,Amount,pt-BR,Quantia
en,Find Nearest ATM,pt-BR,Encontre o caixa eletrônico mais próximo
en,Update payment method,pt-BR,Atualizar forma de pagamento
en,Your order is covered by your store credit.,pt-BR,Seu pedido é coberto pelo crédito da sua loja.
en,Your order is covered.,pt-BR,Seu pedido está coberto.
en,Store credit,pt-BR,Crédito da loja
en,Apply store credit,pt-BR,Aplicar crédito da loja
en,Add store credit,pt-BR,Adicionar crédito da loja
en,Manage store credit,pt-BR,Gerenciar crédito da loja
en,You can’t use store credit to buy a gift card,pt-BR,Você não pode usar o crédito da loja para comprar um cartão-presente
en,You can’t use store credit with deferred purchase options,pt-BR,Você não pode usar crédito da loja com opções de compra diferida
en,Clear,pt-BR,Claro
en,Your payment method’s billing address must match the shipping address.,pt-BR,O endereço de cobrança da sua forma de pagamento deve corresponder ao endereço de entrega.
en,Use shipping address as billing address,pt-BR,Usar endereço de entrega como endereço de cobrança
en,Location billing address,pt-BR,Endereço de cobrança do local
en,Billing address,pt-BR,Endereço de Cobrança
en,Location shipping address,pt-BR,Endereço de envio do local
en,Use order billing address,pt-BR,Usar endereço de cobrança do pedido
en,Use location billing address,pt-BR,Usar endereço de faturamento local
en,Use location shipping address,pt-BR,Use o endereço de entrega do local
en,This store can’t accept payments right now. Refresh this page or come back later.,pt-BR,Esta loja não pode aceitar pagamentos no momento. Atualize esta página ou volte mais tarde.
en,This store doesn't accept {{brand}}. Please use a different card to pay.,pt-BR,Esta loja não aceita {{brand}}. Utilize um cartão diferente para pagar.
en,Available shipping methods have been updated. Confirm your choice before checking out.,pt-BR,Os métodos de envio disponíveis foram atualizados. Confirme sua escolha antes de finalizar a compra.
en,Update the phone number in your billing address for {{label}} {{last_digits}} to continue.,pt-BR,Atualize o número de telefone no seu endereço de cobrança de {{label}} {{last_digits}} para continuar.
en,Update the phone number in your billing address to continue.,pt-BR,Atualize o número de telefone no seu endereço de cobrança para continuar.
en,Preview not available,pt-BR,Pré-visualização não disponível
en,"Don’t worry, this express checkout works for your customers.",pt-BR,"Não se preocupe, este checkout expresso funciona para seus clientes."
en,Ok,pt-BR,OK
en,Enter a valid issue date,pt-BR,Insira uma data de emissão válida
en,Enter a valid issue number,pt-BR,Insira um número de problema válido
en,Enter a valid CVV or security code,pt-BR,Insira um CVV ou código de segurança válido
en,Preview coming soon,pt-BR,Prévia em breve
en,Wallets are unavailable in the editor preview due to your region or browser,pt-BR,As carteiras não estão disponíveis na visualização do editor devido à sua região ou navegador
en,Save my payment information with %{company} for a faster checkout.,pt-BR,Salve minhas informações de pagamento com %{company} para uma finalização de compra mais rápida.
en,Save this card at checkout and authorize %{company} to charge it for future purchases for this location. All contacts assigned to this location can use the card.,pt-BR,Salve este cartão na finalização da compra e autorize %{company} a cobrá-lo em compras futuras neste local. Todos os contatos atribuídos a este local podem usar o cartão.
en,"One or more items in your cart is a deferred or subscription purchase. By continuing with your payment, you agree that your payment method will automatically be charged at the price and frequency listed on this page until it ends or you cancel. All cancellations are subject to the %{cancellation_policy_label}.",pt-BR,"Um ou mais itens em seu carrinho são uma compra adiada ou de assinatura. Ao continuar com seu pagamento, você concorda que seu método de pagamento será cobrado automaticamente de acordo com o preço e a frequência listados nesta página até que ele termine ou você cancele. Todos os cancelamentos estão sujeitos ao %{cancellation_policy_label}."
en,cancellation policy,pt-BR,política de cancelamento
en,Use a different card,pt-BR,Use um cartão diferente
en,Your saved credit card,pt-BR,Seu cartão de crédito salvo
en,Last four digits,pt-BR,Últimos quatro dígitos
en,"For verification purposes, please enter your card's security code.",pt-BR,"Para fins de verificação, insira o código de segurança do seu cartão."
en,Edit,pt-BR,Editar
en,Delete,pt-BR,Excluir
en,View all saved cards,pt-BR,Ver todos os cartões salvos
en,Done,pt-BR,Feito
en,Cancel,pt-BR,Cancelar
en,Add card,pt-BR,Adicionar cartão
en,Save,pt-BR,Salvar
en,Cancel,pt-BR,Cancelar
en,Delete card,pt-BR,Excluir cartão
en,Are you sure you want to delete the {{brandName}} ending in {{lastDigits}}?,pt-BR,Tem certeza de que deseja excluir {{brandName}} que termina em {{lastDigits}}?
en,Cancel,pt-BR,Cancelar
en,Delete,pt-BR,Excluir
en,Edit card,pt-BR,Editar cartão
en,Done,pt-BR,Feito
en,Cancel,pt-BR,Cancelar
en,You can only modify the billing address of your card.,pt-BR,Você só pode modificar o endereço de cobrança do seu cartão.
en,Set as default,pt-BR,Definir como padrão
en,Card number,pt-BR,Número do cartão
en,Expiration date,pt-BR,Data de validade
en,Security code,pt-BR,Código de segurança
en,Name on card,pt-BR,Nome no cartão
en,Bill to,pt-BR,projeto de lei para
en,"There is %{count} expired card, which you can view and edit in your account.",pt-BR,"Há %{count} cartão expirado, que você pode visualizar e editar em sua conta."
en,"There are %{count} expired cards, which you can view and edit in your account.",pt-BR,"Existem %{count} cartões expirados, que você pode visualizar e editar em sua conta."
en,"After placing your order, you will receive payment details. Make the payment at an ATM or online within {{dueDays}} days.",pt-BR,"Depois de fazer seu pedido, você receberá os detalhes de pagamento. Efetue o pagamento em multibanco ou online no prazo de {{dueDays}} dias."
en,Payment of {{amount_owed}} is needed,pt-BR,É necessário o pagamento de {{amount_owed}}
en,"Your order {{order_number}} was updated. Review these changes, then pay to confirm your order.",pt-BR,Seu pedido {{order_number}} foi atualizado. Revise essas alterações e pague para confirmar seu pedido.
en,Added,pt-BR,Adicionado
en,Added %{count},pt-BR,%{count} adicionado
en,Removed,pt-BR,Removido
en,Removed {{delta}} of {{quantity}},pt-BR,{{delta}} removido de {{quantity}}
en,Returned {{quantity}},pt-BR,Devolvido {{quantity}}
en,Returned {{delta}} of {{quantity}},pt-BR,{{delta}} retornado de {{quantity}}
en,Removed from return,pt-BR,Removido do retorno
en,Removed {{delta}} from return,pt-BR,{{delta}} removido do retorno
en,Added,pt-BR,Adicionado
en,Added {{amount}},pt-BR,Adicionado {{amount}}
en,Removed,pt-BR,Removido
en,Removed {{amount}},pt-BR,Removido {{amount}}
en,Returned,pt-BR,Devolvido
en,Returned {{amount}},pt-BR,Devolvido {{amount}}
en,Removed from return,pt-BR,Removido do retorno
en,Removed {{amount}} from return,pt-BR,{{amount}} removido da devolução
en,Updated order,pt-BR,Pedido atualizado
en,Gift card,pt-BR,Vale-presente
en,Apply a gift card,pt-BR,Aplicar um vale-presente
en,Apply another gift card,pt-BR,Aplicar outro vale-presente
en,Gift card %{identifier},pt-BR,Vale-presente %{identifier}
en,Gift card,pt-BR,Vale-presente
en,Add a gift card,pt-BR,Adicione um vale-presente
en,Manage gift cards,pt-BR,Gerenciar cartões-presente
en,Add a gift card or store credit,pt-BR,Adicione um vale-presente ou crédito na loja
en,Manage gift cards or store credit,pt-BR,Gerenciar cartões-presente ou crédito da loja
en,Apply gift card,pt-BR,Aplicar vale-presente
en,Custom Onsite Payment Confirmation,pt-BR,Confirmação de pagamento personalizada no local
en,"By clicking below and completing your order, you agree to purchase your item(s) from Global-e as merchant of record for this transaction, on Global-e's %{markets_pro_terms} and %{privacy_policy}. Global-e is an international fulfilment service provider to %{shop_name}.",pt-BR,"Ao clicar abaixo e concluir seu pedido, você concorda em comprar seus itens da Global-e como comerciante registrado para esta transação, de acordo com os %{markets_pro_terms} e %{privacy_policy} da Global-e. A Global-e é um provedor internacional de serviços de atendimento para %{shop_name}."
en,Terms and Conditions,pt-BR,Termos e Condições
en,Privacy Policy,pt-BR,política de Privacidade
en,Merchant of Record Terms and Conditions,pt-BR,Termos e Condições do Comerciante de Registro
en,Merchant of Record Privacy Policy,pt-BR,Política de Privacidade do Comerciante de Registro
en,PO number,pt-BR,Número do pedido
en,PO number (optional),pt-BR,Número do pedido (opcional)
en,Note: you will be charged %{amount_due}.,pt-BR,Observação: será cobrado %{amount_due}.
en,Note: converted total is %{amount_due}.,pt-BR,Observação: o total convertido é %{amount_due}.
en,"If your taxes don't calculate within the next few seconds, refresh the page.",pt-BR,"Se seus impostos não forem calculados nos próximos segundos, atualize a página."
en,Calculating taxes,pt-BR,Cálculo de impostos
en,Payment method,pt-BR,Método de pagamento
en,Selected payment method has expired,pt-BR,A forma de pagamento selecionada expirou
en,Payment method update failed.,pt-BR,Falha na atualização da forma de pagamento.
en,The proposed payment gateway is unavailable,pt-BR,O gateway de pagamento proposto não está disponível
en,4 payments of %{amount},pt-BR,4 pagamentos de %{amount}
en,Your gift card can no longer be applied to this order and has been removed,pt-BR,Seu vale-presente não pode mais ser aplicado a este pedido e foi removido
en,Payment flexibility terms ID mismatch,pt-BR,Incompatibilidade de ID dos termos de flexibilidade de pagamento
en,Bill to,pt-BR,projeto de lei para
en,Same as shipping address,pt-BR,Igual ao endereço de entrega
en,Use a different address,pt-BR,Use um endereço diferente
en,Edit,pt-BR,Editar
en,Delete,pt-BR,Excluir
en,More actions for this address,pt-BR,Mais ações para este endereço
en,Edit address,pt-BR,Editar endereço
en,Delete address,pt-BR,Excluir endereço
en,Are you sure you want to delete this address from your account?,pt-BR,Tem certeza de que deseja excluir este endereço da sua conta?
en,Add address,pt-BR,Adicionar endereço
en,Save,pt-BR,Salvar
en,Cancel,pt-BR,Cancelar
en,Location,pt-BR,Localização
en,Current balance %{amount},pt-BR,Saldo atual %{amount}
en,Expires on %{month}/%{year},pt-BR,Expira em %{month}/%{year}
en,Express,pt-BR,Expressar
en,Manual,pt-BR,Manual
en,Billing address,pt-BR,Endereço de Cobrança
en,Free,pt-BR,Livre
en,Enter a valid phone number,pt-BR,Insira um número de telefone válido
en,Enter a valid email,pt-BR,Insira um e-mail válido
en,Enter a valid email,pt-BR,Insira um e-mail válido
en,Enter an email or phone number,pt-BR,Digite um e-mail ou número de telefone
en,Enter a valid email or a mobile phone number,pt-BR,Insira um e-mail válido ou um número de celular
en,Enter a first name,pt-BR,Insira um primeiro nome
en,First name is too long (maximum is 255 characters),pt-BR,O nome é muito longo (máximo de 255 caracteres)
en,First name cannot contain emojis,pt-BR,O nome não pode conter emojis
en,First name cannot contain HTML tags.,pt-BR,O primeiro nome não pode conter tags HTML.
en,First name cannot contain a URL,pt-BR,O nome não pode conter um URL
en,First name cannot contain mathematical symbols,pt-BR,O primeiro nome não pode conter símbolos matemáticos
en,Enter a last name,pt-BR,Digite um sobrenome
en,Last name is too long (maximum is 255 characters),pt-BR,O sobrenome é muito longo (máximo de 255 caracteres)
en,Last name cannot contain emojis,pt-BR,O sobrenome não pode conter emojis
en,Last name cannot contain HTML tags.,pt-BR,O sobrenome não pode conter tags HTML.
en,Last name cannot contain a URL,pt-BR,O sobrenome não pode conter um URL
en,Last name cannot contain mathematical symbols,pt-BR,O sobrenome não pode conter símbolos matemáticos
en,Enter an address,pt-BR,Insira um endereço
en,The first address line is too long (maximum is 255 characters),pt-BR,A primeira linha de endereço é muito longa (máximo de 255 caracteres)
en,Address1 cannot contain emojis,pt-BR,Endereço1 não pode conter emojis
en,Address1 cannot contain HTML tags.,pt-BR,Address1 não pode conter tags HTML.
en,The first address line cannot contain mathematical symbols,pt-BR,A primeira linha de endereço não pode conter símbolos matemáticos
en,"Enter an apartment, suite, etc.",pt-BR,"Insira um apartamento, suíte, etc."
en,The second address line is too long (maximum is 255 characters),pt-BR,A segunda linha de endereço é muito longa (máximo de 255 caracteres)
en,Address2 cannot contain emojis,pt-BR,Address2 não pode conter emojis
en,Address2 cannot contain HTML tags.,pt-BR,Address2 não pode conter tags HTML.
en,The second address line cannot contain mathematical symbols,pt-BR,A segunda linha de endereço não pode conter símbolos matemáticos
en,Enter a city,pt-BR,Insira uma cidade
en,City is too long (maximum is 255 characters),pt-BR,A cidade é muito longa (máximo de 255 caracteres)
en,City cannot contain emojis,pt-BR,A cidade não pode conter emojis
en,City cannot contain HTML tags.,pt-BR,A cidade não pode conter tags HTML.
en,City cannot contain mathematical symbols,pt-BR,A cidade não pode conter símbolos matemáticos
en,Select a country/region,pt-BR,Selecione um país/região
en,We don't ship to this country or region. Enter a new shipping address and try again.,pt-BR,Não enviamos para este país ou região. Insira um novo endereço de entrega e tente novamente.
en,Select a state / province,pt-BR,Selecione um estado/província
en,Select a valid state / province,pt-BR,Selecione um estado/província válido
en,Enter a company name,pt-BR,Insira o nome de uma empresa
en,Company name is too long (maximum is 255 characters),pt-BR,O nome da empresa é muito longo (máximo de 255 caracteres)
en,Company cannot contain emojis,pt-BR,A empresa não pode conter emojis
en,Company cannot contain HTML tags.,pt-BR,A empresa não pode conter tags HTML.
en,Company cannot contain mathematical symbols,pt-BR,A empresa não pode conter símbolos matemáticos
en,Enter a valid phone number,pt-BR,Insira um número de telefone válido
en,Phone number cannot contain emojis,pt-BR,O número de telefone não pode conter emojis
en,Enter a valid phone number,pt-BR,Insira um número de telefone válido
en,Enter a ZIP / postal code,pt-BR,Insira um CEP/código postal
en,This location isn't supported,pt-BR,Este local não é compatível
en,ZIP / postal code is too long (maximum is 255 characters),pt-BR,O CEP/código postal é muito longo (máximo de 255 caracteres)
en,This location isn't supported,pt-BR,Este local não é compatível
en,Enter a valid ZIP / postal code for %{country},pt-BR,Insira um CEP/código postal válido para %{country}
en,Enter a valid ZIP / postal code for %{province},pt-BR,Insira um CEP/código postal válido para %{province}
en,"Enter a valid ZIP / postal code for %{province}, %{country}",pt-BR,"Insira um CEP/código postal válido para %{province}, %{country}"
en,ZIP / postal code cannot contain emojis,pt-BR,CEP/código postal não pode conter emojis
en,ZIP / postal code cannot contain mathematical symbols,pt-BR,CEP/código postal não pode conter símbolos matemáticos
en,Required field,pt-BR,Campo obrigatório
en,Invalid entry,pt-BR,Entrada inválida
en,Field error,pt-BR,Erro de campo
en,Enter your name exactly as it’s written on your card,pt-BR,Digite seu nome exatamente como está escrito no seu cartão
en,Enter your name exactly as it’s written on your card,pt-BR,Digite seu nome exatamente como está escrito no seu cartão
en,Enter a valid card number,pt-BR,Insira um número de cartão válido
en,Enter a valid expiration date,pt-BR,Insira uma data de validade válida
en,Enter a valid expiration month,pt-BR,Insira um mês de validade válido
en,Enter a valid expiration year,pt-BR,Insira um ano de validade válido
en,Enter a valid card start date,pt-BR,Insira uma data de início do cartão válida
en,Enter a valid card start month,pt-BR,Insira um mês de início do cartão válido
en,Enter a valid card start year,pt-BR,Insira um ano de início do cartão válido
en,Enter a card number,pt-BR,Insira um número de cartão
en,Enter the CVV or security code on your card,pt-BR,Digite o CVV ou código de segurança do seu cartão
en,Some delivery details may have changed. Verify your shipping method and try again.,pt-BR,Alguns detalhes da entrega podem ter sido alterados. Verifique seu método de envio e tente novamente.
en,The specified zone was not found in the specified country.,pt-BR,A zona especificada não foi encontrada no país especificado.
en,Enter a valid discount code or gift card,pt-BR,Insira um código de desconto ou vale-presente válido
en,Enter a valid discount code,pt-BR,Insira um código de desconto válido
en,Enter a valid gift card,pt-BR,Insira um vale-presente válido
en,You can’t use a gift card to buy another gift card,pt-BR,Você não pode usar um vale-presente para comprar outro vale-presente
en,Gift cards are not supported with deferred purchase options.,pt-BR,Os cartões-presente não são compatíveis com opções de compra diferida.
en,Enter a phone number to use this delivery method,pt-BR,Insira um número de telefone para usar este método de entrega
en,Enter a valid phone number,pt-BR,Insira um número de telefone válido
en,Enter a tip less than %{amount},pt-BR,Insira uma gorjeta inferior a %{amount}
en,This gift card has already been applied to your order,pt-BR,Este vale-presente já foi aplicado ao seu pedido
en,This gift card is no longer available,pt-BR,Este vale-presente não está mais disponível
en,This gift card has expired,pt-BR,Este vale-presente expirou
en,This gift card has no funds left,pt-BR,Este vale-presente não tem mais fundos
en,Only gift cards in %{checkout_currency} can be used with this order,pt-BR,Somente vales-presente em %{checkout_currency} podem ser usados ​​neste pedido
en,Gift cards are not supported with deferred purchase options.,pt-BR,Os cartões-presente não são compatíveis com opções de compra diferida.
en,You can't use a gift card to buy another gift card,pt-BR,Você não pode usar um vale-presente para comprar outro vale-presente
en,Choose a payment method.,pt-BR,Escolha um método de pagamento.
en,This payment method isn’t available on the store right now,pt-BR,Este método de pagamento não está disponível na loja no momento
en,isn't setup to test orders. This store can't accept real orders or real payments.,pt-BR,não está configurado para testar pedidos. Esta loja não pode aceitar pedidos reais ou pagamentos reais.
en,"To complete this checkout in your local currency, you need to pay by credit card.",pt-BR,"Para concluir esta compra em sua moeda local, você precisa pagar com cartão de crédito."
en,This payment method isn't available for subscription orders.,pt-BR,Este método de pagamento não está disponível para pedidos de assinatura.
en,This payment method isn't available for deferred purchase options.,pt-BR,Este método de pagamento não está disponível para opções de compra diferida.
en,This payment method isn't available for your shipping country.,pt-BR,Este método de pagamento não está disponível para o seu país de envio.
en,"To continue with your purchase, agree to the deferred or recurring purchase terms.",pt-BR,"Para continuar com sua compra, concorde com os termos de compra diferida ou recorrente."
en,Physical gift card line items must have a quantity that matches the number of gift card codes.,pt-BR,Os itens de linha de vale-presente físico devem ter uma quantidade que corresponda ao número de códigos do vale-presente.
en,Physical gift card line item contains duplicate code.,pt-BR,O item de linha do vale-presente físico contém código duplicado.
en,Physical gift card code is invalid.,pt-BR,O código do vale-presente físico é inválido.
en,Enter an email,pt-BR,Digite um e-mail
en,Enter a phone number,pt-BR,Insira um número de telefone
en,Select a country/region from the list,pt-BR,Selecione um país/região da lista
en,Enter a valid ZIP / postal code,pt-BR,Insira um CEP/código postal válido
en,"Gift card ""••••%{last_four_characters}"" is no longer valid",pt-BR,"O vale-presente ""••••%{last_four_characters}"" não é mais válido"
en,Your card must be saved because payment for the balance of this order is due later.,pt-BR,Seu cartão deve ser salvo porque o pagamento do saldo deste pedido será devido posteriormente.
en,Enter a valid phone number,pt-BR,Insira um número de telefone válido
en,Did you mean %{html}?,pt-BR,Você quis dizer %{html}?
en,All items must use the same delivery method when shipping internationally. Update the delivery method or create multiple orders.,pt-BR,Todos os itens devem usar o mesmo método de entrega ao enviar internacionalmente. Atualize o método de entrega ou crie vários pedidos.
en,There was a problem with your store credit. Try again or reload the page.,pt-BR,Houve um problema com o crédito da sua loja. Tente novamente ou recarregue a página.
en,The gift card has already been applied to your order,pt-BR,O vale-presente já foi aplicado ao seu pedido
en,This gift card has no funds left,pt-BR,Este vale-presente não tem mais fundos
en,This gift card has expired,pt-BR,Este vale-presente expirou
en,This gift card is no longer available,pt-BR,Este vale-presente não está mais disponível
en,Enter a valid gift card,pt-BR,Insira um vale-presente válido
en,Only gift cards in %{shop_currency} are accepted,pt-BR,Somente vales-presente em %{shop_currency} são aceitos
en,The gift card could not be added to checkout,pt-BR,Não foi possível adicionar o vale-presente à finalização da compra
en,You have exceeded the maximum number of attempts. Try again later.,pt-BR,Você excedeu o número máximo de tentativas. Tente novamente mais tarde.
en,This gift card can no longer be used with this checkout,pt-BR,Este vale-presente não pode mais ser usado nesta finalização de compra
en,The %{position} %{name} merchandise instruction contains an empty stable ID.,pt-BR,A instrução de mercadoria %{position} %{name} contém um ID estável vazio.
en,"The %{position} %{name} merchandise instruction references stable ID %{stable_id}, but that stable ID is not in merchandise lines.",pt-BR,"A instrução de mercadoria %{position} %{name} faz referência ao ID estável %{stable_id}, mas esse ID estável não está nas linhas de mercadorias."
en,The %{position} %{name} merchandise instruction contains a duplicate variant ID %{variant_id}.,pt-BR,A instrução de mercadoria %{position} %{name} contém um ID de variante duplicado %{variant_id}.
en,"The %{position} %{name} merchandise instruction references variant ID %{variant_id}, but that variant is not in merchandise lines.",pt-BR,"A instrução de mercadoria %{position} %{name} faz referência ao ID da variante %{variant_id}, mas essa variante não está nas linhas de mercadorias."
en,The minimum payment amount must be higher than $0.50 USD. Please try again with a higher amount.,pt-BR,"O valor mínimo de pagamento deve ser superior a US$ 0,50. Por favor, tente novamente com um valor maior."
en,The requested payment method is not available. Choose another payment method and try again.,pt-BR,A forma de pagamento solicitada não está disponível. Escolha outra forma de pagamento e tente novamente.
en,Available payment methods have been updated.,pt-BR,Os métodos de pagamento disponíveis foram atualizados.
en,There was an issue processing your payment. Try again or use a different payment method.,pt-BR,Ocorreu um problema ao processar seu pagamento. Tente novamente ou use uma forma de pagamento diferente.
en,Your payment was declined. Try again or use a different payment method.,pt-BR,Seu pagamento foi recusado. Tente novamente ou use uma forma de pagamento diferente.
en,Your payment can’t be processed for technical reasons. Try again in a few minutes or use a different payment method.,pt-BR,Seu pagamento não pode ser processado por motivos técnicos. Tente novamente em alguns minutos ou use uma forma de pagamento diferente.
en,Your payment couldn't be processed because the amount due at checkout has changed. Please check your order and try again.,pt-BR,Não foi possível processar seu pagamento porque o valor devido na finalização da compra foi alterado. Verifique seu pedido e tente novamente.
en,Deferred payments are not allowed. Please check your order and try again.,pt-BR,Pagamentos diferidos não são permitidos. Verifique seu pedido e tente novamente.
en,This order requires a deferred payment. Please check your order and try again.,pt-BR,Este pedido requer um pagamento diferido. Verifique seu pedido e tente novamente.
en,Your payment couldn't be processed because the deferred payment amount has changed. Please check your order and try again.,pt-BR,Não foi possível processar seu pagamento porque o valor do pagamento diferido foi alterado. Verifique seu pedido e tente novamente.
en,Your payment couldn't be processed because the deferred payment date has changed. Please check your order and try again.,pt-BR,Não foi possível processar seu pagamento porque a data do pagamento diferido foi alterada. Verifique seu pedido e tente novamente.
en,Your order total has changed. Review and try again.,pt-BR,O total do seu pedido foi alterado. Revise e tente novamente.
en,Your payment can’t be processed for technical reasons. Try again or use a different payment method.,pt-BR,Seu pagamento não pode ser processado por motivos técnicos. Tente novamente ou use uma forma de pagamento diferente.
en,Your payment can’t be processed for technical reasons. Please try a different payment method.,pt-BR,"Seu pagamento não pode ser processado por motivos técnicos. Por favor, tente um método de pagamento diferente."
en,You can’t use PayPal for %{amount} orders. Confirm your order is correct and check out without PayPal.,pt-BR,Você não pode usar o PayPal para %{amount} pedidos. Confirme que seu pedido está correto e finalize sem PayPal.
en,PayPal wasn't available. Try again or use a different checkout option.,pt-BR,O PayPal não estava disponível. Tente novamente ou use uma opção de finalização de compra diferente.
en,There was an error processing your payment with Pay later. Choose another payment method and try again.,pt-BR,Ocorreu um erro ao processar seu pagamento com o Pay posteriormente. Escolha outra forma de pagamento e tente novamente.
en,Your payment couldn’t be verified. Try again or use a different payment method.,pt-BR,Não foi possível verificar seu pagamento. Tente novamente ou use uma forma de pagamento diferente.
en,The credit card's 3D Secure authentication failed because another is already in progress.,pt-BR,A autenticação 3D Secure do cartão de crédito falhou porque outra já está em andamento.
en,Your card couldn’t be verified. Try again or add a different card.,pt-BR,Não foi possível verificar seu cartão. Tente novamente ou adicione um cartão diferente.
en,Too many attempts; please wait before trying again,pt-BR,Muitas tentativas; aguarde antes de tentar novamente
en,"To buy a subscription your payment details need to be saved. To continue, confirm that you agree or remove subscription items from you order.",pt-BR,"Para comprar uma assinatura, seus dados de pagamento precisam ser salvos. Para continuar, confirme que concorda ou remova itens de assinatura do seu pedido."
